rownames,UP0018_CTRL,H4774_15_B1,UP0018HHT2,UP0018_HHE2.combined,UP0018_HHE1.combined
2:199500001-200000000,1.028970588584781,1.0358744678424012,0.972866633842931,0.9693808996789315,0.9236682867076744
2:200000001-200500000,0.9764643087664386,0.9468262640613563,0.960494197468351,0.9945858731767591,0.9639522951663125
2:200500001-201000000,0.9652522968703731,1.0356918440480716,1.0528436239083085,1.0271343675987528,1.0630852728414555
2:201000001-201500000,,,,,
2:201500001-202000000,0.9671695595143328,1.1074147123129545,1.078886518357362,1.035973387631056,1.0320150887196682
2:202000001-202500000,0.9428376818557062,1.0883309032290758,1.103770139000465,1.0304131273903367,1.0334743800685833
2:202500001-203000000,0.9980460370029218,1.0885599647222917,0.9842568694500732,1.0480652310322391,1.0207984882057277
2:203000001-203500000,,,,,
2:203500001-204000000,0.8894972017272821,1.3192193770497957,1.1603367746836777,1.0790085614864775,1.0297090660905623
2:204000001-204500000,0.9179169318452437,1.2614762951442446,1.2192396431793253,1.0812230857489442,1.0359872724057764
2:204500001-205000000,0.9912625633959823,1.0226360468078082,1.0120993725463,1.0141072022620605,1.0238626922178007
2:205000001-205500000,1.0125263201783212,0.9910460407093227,0.9508038234591627,1.0032127501921508,0.9712381749091283
2:205500001-206000000,0.9320637420177019,0.9578515336376887,0.9453428730092097,1.0186375936717291,1.0066993447130075
2:206000001-206500000,1.0409588173936672,0.9767482590640463,0.9517649550848394,1.0503322563683894,1.0044106432568023
2:206500001-207000000,1.017806891192131,1.0103854333708855,1.0374523121602737,1.0078627829646873,1.0150025207995854
2:207000001-207500000,1.0690087737972582,1.0341333624177584,0.9569590836286661,0.9842891269620038,0.9425432790145609
2:207500001-208000000,0.959299970809637,0.9074991693882164,0.9764747823773527,0.9762882164554311,1.0073582727122983
2:208000001-208500000,1.005988543820354,1.0618396206859881,1.0769300102465176,1.0408693657985366,1.029891718586519
2:208500001-209000000,1.0143110995378262,1.0810159154956542,1.0709810247345546,1.0113531192129517,0.9729850626405628
2:209000001-209500000,,,,,
2:209500001-210000000,1.0472520404230556,1.018538829136711,0.9562048370192457,1.0013730719166205,0.970706564931472
2:210000001-210500000,,,,,
2:210500001-211000000,1.031052757422496,1.0438743615297426,1.0176020194601854,1.0266857167631485,0.9840007259612895
2:211000001-211500000,0.9949299038250073,1.0722231873505728,1.0116227970643656,1.0480591024158574,1.030666186406252
2:211500001-212000000,0.9689224024177006,1.0698142197424356,1.033466416030353,0.9562031306166059,0.9714528922665047
2:212000001-212500000,,,,,
2:212500001-213000000,1.0048750466528846,1.0215943394763225,1.0217471115743575,0.9911265278269454,0.9444549193724963
2:213000001-213500000,1.0104696064081407,1.0466548832264397,1.1029114601361074,1.0162158388037725,1.0534228820261273
2:213500001-214000000,1.0345580363452533,1.0071540023520371,1.060675120812997,0.9912299571548757,1.0072276917081013
2:214000001-214500000,1.0074186311541673,0.9872626065856607,0.9916331555571282,1.0027986206310138,1.0263596657614302
2:214500001-215000000,0.9655214010566979,1.1159214047938393,1.072150483159976,0.9751161343482501,0.9155086808228411
2:215000001-215500000,0.9411964675503571,1.0452540013283624,0.9817605758324844,1.0085894196560323,0.9962839781929828
2:215500001-216000000,0.9920214916490457,1.0457364042567021,0.9900780722908924,1.0220260774266323,0.9679386370691427
2:216000001-216500000,0.9721190229013288,1.055345632982774,1.0287338925046885,1.056808498174501,1.0392019922603137
2:216500001-217000000,0.9486368721875627,1.0589138182800388,1.0391915332082169,1.0371424428722298,1.037791847847248
2:217000001-217500000,0.9958030980413792,1.0877780200296854,1.1030638353211415,1.0273867909045933,1.0095256761402314
2:217500001-218000000,1.0181863692929514,0.9840139312152426,0.9985942992983888,0.9927794930937601,0.9732222540648559
2:218000001-218500000,0.961773323960292,1.0312353587898773,1.0089740936394285,1.0604763685872234,1.048351649026171
2:218500001-219000000,0.9141580987233635,0.9876940160741265,1.0074926831974893,1.0327437881954062,0.9643427978601974
2:219000001-219500000,1.0641155484196403,1.1405946713517117,1.134094280720244,1.0037215424182455,1.0285079870716072
2:219500001-220000000,0.9983537535880039,1.0321491551942024,1.037187255818369,0.9868610611079384,1.0122714605754244
2:220000001-220500000,1.0106107770463242,1.1104193694916262,1.0438212207460278,0.9593321781673632,0.9798726964460095
2:220500001-221000000,0.9971070323371326,0.9416588603158447,0.9513109102717341,0.9320539156407873,0.9396811097032837
2:221000001-221500000,0.953584560651507,0.9880552291155447,0.989739110987528,0.9670469586138022,0.9511251098858355
2:221500001-222000000,0.9980989222036173,1.0401875265830458,1.054621563208538,1.0245320393933874,0.9865559431803121
2:222000001-222500000,0.9924285509699553,0.9760733160971298,0.9825995983489604,0.9863174024188345,1.0105806722507946
2:222500001-223000000,0.9686490876760174,0.9719645409653355,0.9514635728951356,0.9249682610571651,0.9363957754580886
2:223000001-223500000,,,,,
2:223500001-224000000,0.981609451708707,1.039172243196034,0.9820748870271959,1.0003688864389686,0.9690344100727776
2:224000001-224500000,1.0444482356075842,0.9591749734979123,0.924323571529854,0.9474273692101479,0.933723763564937
2:224500001-225000000,1.0135775887868064,1.040958679674992,1.0073483165985913,1.0245906062627597,1.020928672618563
2:225000001-225500000,1.0529917747953856,0.9983933628245562,1.0161688792219605,1.0521462989120312,1.043774004923716
2:225500001-226000000,,,,,
2:226000001-226500000,1.0051352944533671,1.0023746196713537,0.9601744521144586,0.9559026968367192,0.9759664503869313
2:226500001-227000000,1.0364835734387938,1.0132649588124893,0.9418372383434217,0.9712863888865484,0.9106948088005442
2:227000001-227500000,1.015401588818191,0.9734457596773133,0.965538464346838,1.006457532414721,0.9895068322701573
2:227500001-228000000,0.9972911271169072,0.9059473748543114,0.9413875995367215,1.0480608123365618,0.9917530934764737
2:228000001-228500000,0.9707511912967839,1.0097293733438277,1.0308703965718153,1.040794110348596,0.9888271900484997
2:228500001-229000000,0.9967082374554961,1.0095866751363036,0.9641231474248796,0.9440419810374036,0.9183760319844433
2:229000001-229500000,0.9959582551467903,0.9524191297475537,0.9341038087835712,0.9614406646933015,0.961023144464128
2:229500001-230000000,0.9860907063103247,0.963170718728838,0.8974043126181828,0.9228969400196189,0.9454462302370888
2:230000001-230500000,,,,,
2:230500001-231000000,1.01705752001811,1.0990466476547578,1.0466614176675784,1.058034528660348,0.9862189638810968
2:231000001-231500000,0.9984275721093469,0.9658001398744996,0.9994407763679,1.03833194443265,1.0402647918130616
2:231500001-232000000,0.9780954097976022,1.021975738352659,1.0341244983014157,1.0190409688652449,1.0613150898063297
2:232000001-232500000,,,,,
2:232500001-233000000,0.9971835285253352,1.0387014103298058,0.9335122533566897,0.9887427515681437,0.9955383241445728
2:233000001-233500000,1.0178983283078173,0.9334192632270755,0.9090961036358073,0.9901985220136401,0.9784299095200347
2:233500001-234000000,0.9267674772835155,1.0480652993000619,1.0230363619225218,1.0036999924156245,1.0235145653200262
2:234000001-234500000,1.0096124109871483,1.0069149550638938,1.0059719558718214,1.036596575213661,1.0776335405634334
2:234500001-235000000,1.0663683043748509,0.8622194145027356,0.9051354055755118,0.968149870211454,0.9592970300623862
2:235000001-235500000,1.0441476492457575,1.0072789447210133,0.9940852387015783,0.9879771361400713,0.9444901189285507
2:235500001-236000000,0.969548426424166,0.9054693730506956,0.893820296616467,0.9666919942318566,0.9864965325614972
2:236000001-236500000,1.0376912687717632,1.0100674095702606,0.9599598146327202,0.9337732189702823,0.935216156875943
2:236500001-237000000,0.9522323019063547,0.9515223224090983,0.9416708324519688,0.9810035693120046,0.976102699556273
2:237000001-237500000,1.0255078674977416,0.892718105788463,0.9386353974514475,0.9776102981442419,0.9538148036307862
2:237500001-238000000,,,,,
2:238000001-238500000,0.9657087339590984,0.9102866547545816,0.9488306533313725,0.9628926842132038,0.9766223274425565
2:238500001-239000000,,,,,
2:239000001-239500000,,,,,
2:239500001-240000000,0.9901631678757488,0.9449909270236995,0.9180477156405497,0.9661672565073676,0.9514266884292986
2:240000001-240500000,1.0240050501601257,0.8703208311910486,0.942787164333255,1.0405637888095471,0.9873830131951944
2:240500001-241000000,0.9983983476009254,0.898441708958128,0.8640924622449562,0.9422038899852219,0.9039406400944683
2:241000001-241500000,1.0716990819013021,0.8966935101541799,0.9004096682778188,0.9306420864558508,0.9224503188772247
2:241500001-242000000,,,,,
2:242000001-242500000,1.0101896421158851,0.9880074088686693,1.017226808907328,0.9803893223147344,1.0101803096567343
2:242500001-243000000,0.955463769712052,0.9329210244810413,0.9764377052987628,0.9646784308035729,0.9836891597422701
2:243000001-243199373,,,,,
3:1-500000,1.017441349657503,0.5907484884863865,0.9447434078470227,0.966573694243958,1.0016079097494741
3:500001-1000000,1.0179444117686,0.6342787543391222,0.9215792796258989,0.9256438052515533,1.0187220709450375
3:1000001-1500000,1.063487644554533,0.6691455585559822,1.0793187648850666,0.9849113077482823,0.9924833017756647
3:1500001-2000000,0.9897881472160924,0.6614664184259358,0.978677227045028,0.9387663091121893,0.9475520451103595
3:2000001-2500000,1.0046377027234399,0.6661643623567133,0.9456311446408777,0.936056559764802,0.9496665215425993
3:2500001-3000000,1.0162925656153885,0.7002445141950802,0.918381793971925,0.9502772341822704,0.9628822684554871
3:3000001-3500000,1.0534172650489524,0.6781330037789982,0.9283440142254079,0.9750978605561504,0.9683651727409893
3:3500001-4000000,1.0113404163510782,0.581292375243189,0.8098376011317625,0.9280160201708844,0.9398015219102247
3:4000001-4500000,1.0046416264874036,0.6733020101512082,0.9354679276411865,1.013192684953143,1.00592517715716
3:4500001-5000000,,,,,
3:5000001-5500000,,,,,
3:5500001-6000000,0.9606440681145535,0.6600179165462564,0.9005225408418296,0.9479757124033473,0.9972025729490528
3:6000001-6500000,1.0017875063336736,0.619973874993515,0.8644572642464653,0.9465232023840667,0.9726741489921814
3:6500001-7000000,0.9865925962112458,0.6595468878006232,0.9516728867468454,0.9108447217119708,0.9317642267261322
3:7000001-7500000,0.9754874628417659,0.656013659768561,0.947359259694366,0.976313149283517,0.967451726161923
3:7500001-8000000,1.0208727813609868,0.6566740299139402,0.8899816061955449,0.9961532079599736,0.97928413158594
3:8000001-8500000,1.0585333310986886,0.6306128850736198,0.9048384975542385,0.9479065720631448,0.9622765394741755
3:8500001-9000000,1.0693923206953806,0.5715176244568159,0.8947950120451261,0.9617449583788846,0.9653414498714898
3:9000001-9500000,,,,,
3:9500001-10000000,1.0097095102734666,0.7404051220310904,1.0583119782329615,0.9728401402246591,0.976142765078182
3:10000001-10500000,1.0307407437883196,0.666837418400298,1.0130251960147942,0.9714802539161798,0.9786881259179174
3:10500001-11000000,1.029419070808251,0.6410959704629299,0.8946482609035393,0.9406731709476178,0.9337022012279003
3:11000001-11500000,1.010118994452239,0.722908092519201,1.01566131949488,1.0192603005270484,0.9810992551372817
3:11500001-12000000,0.9696995520413375,0.6421299386656604,0.9430073013152541,0.9590524677574529,0.9722646843539506
3:12000001-12500000,1.0107141085346372,0.7228145086547431,0.9991192426848072,0.9843522215074563,0.9788267032297024
3:12500001-13000000,0.9672888020528397,0.6734986389894944,0.9934957010877633,1.004925478960348,1.0331625236866642
3:13000001-13500000,0.9474347347014902,0.6787668769849821,0.9933517885669757,0.9979864486514239,1.0067518218260365
3:13500001-14000000,1.0395494943236758,0.6679977275733368,0.9112179200791244,0.9689800417863824,0.9279897766840168
3:14000001-14500000,1.04212951848255,0.5831258072475445,0.9019998113495327,0.969165739402188,1.013782168193882
3:14500001-15000000,1.032196879677359,0.6429974001323594,0.9237228583050702,0.9995317030099439,0.9579979532485516
3:15000001-15500000,,,,,
3:15500001-16000000,1.017187158362668,0.7541496845477916,1.065005586016569,1.0110199655671794,1.0694532451907437
3:16000001-16500000,1.0284860878743742,0.6533469864209915,0.9981439250385183,1.0547487073352946,1.002335491561013
3:16500001-17000000,1.0209814578128467,0.6213793594032762,0.9794264852531385,1.0500779508385298,1.0214786747698872
3:17000001-17500000,1.0139017341818273,0.6852663750214604,1.0339988728696734,1.0974814070922638,1.0666879111808831
3:17500001-18000000,1.006012475130811,0.7287264592254515,1.0373993884301003,1.0722173766762582,1.0164238309960179
3:18000001-18500000,,,,,
3:18500001-19000000,0.9678159147088115,0.6677863277607122,0.9927388145009548,1.0128575872502092,1.0326308425333552
3:19000001-19500000,0.9901717865120516,0.6609188121576394,0.9580128303771113,0.9938887592788922,0.9987650310515824
3:19500001-20000000,1.020829021044678,0.7050124858159587,0.9828763577493731,0.9471822039595756,0.9997224296551815
3:20000001-20500000,1.0518588772894246,0.7260711643744102,1.0979108205038342,1.0059037138453948,1.0061944216790724
3:20500001-21000000,0.9759784537769635,0.7297522475654757,0.9709657425223441,0.9333512014798748,0.9363817942093295
3:21000001-21500000,0.9909799138774581,0.6939841978834225,0.9301796253273563,0.890628793368371,0.9575162191414729
3:21500001-22000000,0.9862268087161256,0.655042313872149,0.9510058452289402,0.9652973179358515,0.9675982912091893
3:22000001-22500000,0.9881427459659203,0.6548664420829358,0.9839770419022729,0.9948926873185682,0.9660801239195296
3:22500001-23000000,,,,,
3:23000001-23500000,1.0127433872135185,0.7229832376613831,1.0579666337399192,1.0638549975632918,1.0363067388377971
3:23500001-24000000,,,,,
3:24000001-24500000,,,,,
3:24500001-25000000,0.9631967068169882,0.7061422936263912,1.0532602290685285,0.9923071642984972,0.9835153152778318
3:25000001-25500000,1.0648664397257501,0.6464207700976597,0.9955430242207327,0.9338273359884358,0.9249654264036259
3:25500001-26000000,,,,,
3:26000001-26500000,0.969605108312411,0.6905343784850182,0.9832227566348685,0.9157647640638247,0.9190433078721901
3:26500001-27000000,0.9903304598083434,0.6517956270248163,0.9393819334131712,0.9304587408521972,0.9186113783463067
3:27000001-27500000,0.9880658116694823,0.6678548427500246,1.0020015306004715,0.9913292701868671,0.9774148708938875
3:27500001-28000000,,,,,
3:28000001-28500000,0.96565558976991,0.6823693771023572,1.031165940271001,0.9534175896945807,0.9801708204699123
3:28500001-29000000,1.0383993599091004,0.6585996979032284,0.9451853699211301,0.9754009994912414,0.9565913721464656
3:29000001-29500000,1.0375625611361883,0.6976868243764054,0.9567929351973916,0.9743855265104138,0.97020971504912
3:29500001-30000000,0.9583274652969392,0.6761928686886993,0.972128163870294,0.9875957442315901,1.0084449087927505
3:30000001-30500000,1.0170394572433408,0.6327874548298463,0.9738322902774783,1.1093638415796057,1.0494748911643441
3:30500001-31000000,0.9316770005719204,0.6579596513526121,0.9817222520000874,1.0761230928096708,1.0693746288233348
3:31000001-31500000,1.031770820494945,0.7209292555674304,0.9644553765045482,1.0331801575131514,1.051559702333496
3:31500001-32000000,0.9767873323463503,0.7547586507183409,1.0341760582176076,1.036187352099819,1.0094901933185936
3:32000001-32500000,1.0009506756352902,0.6626235355240545,0.9328477361358943,0.9974561541667437,1.0575319542834756
3:32500001-33000000,1.0205059157576712,0.7627491129377579,1.0468547884165051,1.007140401108872,0.9676080603124031
3:33000001-33500000,1.0207043185805544,0.7409938223999906,1.0686502624171077,0.9967483885071663,1.0107387901670088
3:33500001-34000000,0.9971292704807767,0.7782119849589242,1.0630949553537994,1.0282098722864326,0.9847381660542273
3:34000001-34500000,1.1128899450263245,0.6329010582319669,0.9215707662063424,0.9637831034836288,0.9680411848834248
3:34500001-35000000,1.0343139642677903,0.6484639725921046,0.9467394140812088,0.9822438518307595,0.9916233656666524
3:35000001-35500000,0.9946193320579062,0.7243666228616907,0.9541550423514442,0.948620417507333,0.9249142344259585
3:35500001-36000000,1.0357617096871896,0.6915386988746963,0.9772078603433639,0.9946033846431643,0.9848819489410284
3:36000001-36500000,1.04033756429931,0.6646049237279019,0.9485146444440943,0.950515046230728,0.9750419049537008
3:36500001-37000000,1.0083485527029266,0.6676245842611849,0.9643026608929891,1.0391018449220033,0.9993246376297185
3:37000001-37500000,0.9099337933926932,0.8007061317554431,1.0907489162061035,1.048015552405603,0.9872230756650217
3:37500001-38000000,1.0267047417971624,0.648363647646167,0.9423396604254579,1.0108143238775067,1.047136210028028
3:38000001-38500000,1.0296231895793746,0.5912428082720184,0.9018422725124898,0.9786502708984968,1.020857398889445
3:38500001-39000000,1.0372903509024207,0.6488902580176132,0.8992308168641628,0.9215190041281501,0.9588637697111071
3:39000001-39500000,1.055452483932332,0.6390599341228015,0.9807758373897228,0.9729802539768978,0.982678783420023
3:39500001-40000000,0.9968028167789591,0.7013844915613776,0.9599633908395345,0.970968913687056,1.0131301971244302
3:40000001-40500000,1.0387080495336476,0.6011224217176845,0.9144226805430388,0.9269350505090246,0.9770738557824085
3:40500001-41000000,,,,,
3:41000001-41500000,1.0386704051424365,0.6677846524173952,0.9674610500268119,1.0060363117747837,1.0387892712308953
3:41500001-42000000,0.9827281797165,0.751874957754125,0.9976682020697346,1.022395596990654,1.0871551692737391
3:42000001-42500000,1.0007213434335531,0.7172507966507676,0.9854659046852574,1.0025086554153502,1.0136684588948224
3:42500001-43000000,0.9852496425720635,0.6716965083582495,0.640988985536605,0.9744764974750045,0.9426391387327961
3:43000001-43500000,0.962917589570199,0.6691326713442444,0.6575828890337546,1.0326857168738837,0.9532396347330705
3:43500001-44000000,0.9743829800437968,0.6128675488052581,0.5868908688680033,0.9334740614193363,0.9336308824635462
3:44000001-44500000,0.97143369307272,0.6671604978961277,0.6110407495558314,0.9972552731914012,0.878249190505207
3:44500001-45000000,0.9813881217140791,0.6470976284155412,0.5974077979796538,0.946864146347247,0.8907850078670198
3:45000001-45500000,,,,,
3:45500001-46000000,0.9912113126096181,0.6862832450126779,0.6443442124644921,0.9662491764235068,0.9270175593790335
3:46000001-46500000,1.0089364693266771,0.605947097485545,0.6051672431423937,0.9895883309805027,0.9602615733918402
3:46500001-47000000,1.00592933762607,0.571826242443745,0.6173604101395277,0.9728857054665543,0.8847221455840187
3:47000001-47500000,0.9738085322947343,0.7288522045943071,0.6743982023249767,0.9578955788884592,0.8768622694575471
3:47500001-48000000,0.9328243912879202,0.8072329210477589,0.6923140813072073,0.9854673621247486,0.8964632340863884
3:48000001-48500000,1.0289788433843887,0.749064281380453,0.6581802139473707,0.999026153001972,0.9362541521114351
3:48500001-49000000,0.9974883862143988,0.7706840452307392,0.8048266187559449,0.9555883034769873,0.9989659406904425
3:49000001-49500000,,,,,
3:49500001-50000000,,,,,
3:50000001-50500000,1.0333446384771126,0.6879478234112054,0.6909235526966075,0.946283909473519,0.9312611133896177
3:50500001-51000000,1.085353062112878,0.6029752271974402,0.5627131183126385,0.8959580432159945,0.8837411470211608
3:51000001-51500000,0.9948748211723801,0.6326436125908287,0.6121097112830952,0.9466732101312857,0.947772347770162
3:51500001-52000000,1.0812879348922542,0.6874864308855937,0.6564686753029286,0.9775432965755845,0.9145098397130283
3:52000001-52500000,1.005737683247838,0.691087933120046,0.6484813649974465,0.9850595109314714,0.9242729526887645
3:52500001-53000000,1.0135480070302458,0.6906975471204186,0.6874242267809354,1.0288976884465508,0.9683585286972454
3:53000001-53500000,0.9788195539017398,0.6309937998388634,0.6373462852802447,0.9622308009101898,0.8952356931066469
3:53500001-54000000,0.9937712591814405,0.6243003046132503,0.6047141923173397,0.946207735589873,0.9078000186614031
3:54000001-54500000,1.010837693603512,0.620736442091569,0.5875786148975324,0.8899801535902289,0.8430872186547888
3:54500001-55000000,1.0465116327294584,0.6203762251867435,0.5981997555905824,0.8834199711742265,0.8673984041495001
3:55000001-55500000,0.9834254164878182,0.6039640560322105,0.5985326860715106,0.9118438381103964,0.8483356948507532
3:55500001-56000000,0.9406853702985798,0.6266408249478289,0.6009809647856219,0.9464162936561425,0.8367416933353171
3:56000001-56500000,1.0068838136410396,0.6807115163180747,0.6214784073069877,0.9622475983182864,0.8866698473545369
3:56500001-57000000,0.9696384863024409,0.7293835936895753,0.6934215066277899,0.9767893498007426,0.9861640136588945
3:57000001-57500000,0.9678434969562546,0.6582651450130551,0.6260355671250403,0.9253489471865491,0.8692353595436274
3:57500001-58000000,,,,,
3:58000001-58500000,1.0126453527384662,0.6899767213207825,0.6697860805032657,1.0164072584917707,0.944465038037417
3:58500001-59000000,1.0672405429319614,0.5186649399619175,0.5725045605558072,0.9058530938332684,0.8886738128848539
3:59000001-59500000,0.9456420875139492,0.6274638413587719,0.6257562118864103,0.9642066709220535,0.9650129639351218
3:59500001-60000000,0.9911442484497627,0.6140277244431387,0.6310119876524412,1.0054040663940413,0.9919971026185086
3:60000001-60500000,0.9858873111514768,0.6674305253202422,0.6299870676069835,0.9864620994301049,0.9848498278206983
3:60500001-61000000,0.9275447312156304,0.6763698614513912,0.6268969363030219,0.94303821138193,0.9356972831976323
3:61000001-61500000,0.9507476680483328,0.6541453669409648,0.6378403083080607,0.9468475336904799,0.9465197979571688
3:61500001-62000000,1.0157778064731873,0.7595607112899929,0.6605288326638449,0.932104883117142,0.8866358179951277
3:62000001-62500000,0.9817257109876147,0.662009318964186,0.662396258902853,0.9520929867100846,0.916190161352079
3:62500001-63000000,1.0218451752761384,0.6201889915488815,0.5836008834127244,0.9347518730602987,0.8730428887550067
3:63000001-63500000,0.9744257611489721,0.5761237117979325,0.5919989291004432,0.8737850851541922,0.8559878718185511
3:63500001-64000000,0.9486813039970659,0.6327789140287533,0.6430518532718745,0.9339085768903785,0.9380098844177396
3:64000001-64500000,0.9796309429542535,0.6249613855509838,0.6053380041629947,0.9421907717752499,0.9378424384759914
3:64500001-65000000,0.9806537476180911,0.6398193213683417,0.5972558379584952,0.926303093278938,0.9088683838403135
3:65000001-65500000,0.9709199721355346,0.6126609790437187,0.5791790838559021,0.8755440614279673,0.8594475161266711
3:65500001-66000000,0.956626860975545,0.7464332958439587,0.6946791251753738,0.9541572706803345,0.8923470951030653
3:66000001-66500000,0.9830885959242125,0.7481328053788047,0.7059296266013957,0.9734062690818427,0.8867679781287509
3:66500001-67000000,0.9899858523632878,0.7778716791428727,0.7928148617951629,0.9346964450914063,0.9362420697875989
3:67000001-67500000,0.9820133536778795,0.8973650754507244,0.9681811606477735,0.9789015846837434,0.9942943127673226
3:67500001-68000000,,,,,
3:68000001-68500000,0.9924038177272817,0.9026334069936045,0.9158892491568537,1.0102972492125328,0.9649904895573386
3:68500001-69000000,1.042896306579935,0.9376850284395073,0.8845547607599906,0.9922818424138694,0.9760429698210142
3:69000001-69500000,0.9810859266677954,1.0502272670598216,1.0565094701215014,1.0600523315630113,1.017600281128042
3:69500001-70000000,0.995766217136606,0.964029018398978,0.9372561179086606,1.0313527497445751,0.9955280048071096
3:70000001-70500000,0.9354087182444013,0.9487247515849961,0.9662943546134529,1.0297483405166872,0.9898074673979924
3:70500001-71000000,0.9938885870992047,0.9324932058265862,0.9796405517927097,1.0253908009851427,0.9979051925563768
3:71000001-71500000,0.919325083747731,1.019098491088754,1.0538402054543525,1.1119357166649948,1.1103104870801535
3:71500001-72000000,1.03998238563925,1.0470386142665926,1.0727095293936018,1.103694896310076,1.0680614508618427
3:72000001-72500000,0.9826032210900023,0.9519020652412676,0.9767562529916647,1.0729341531037189,1.0669843401138424
3:72500001-73000000,0.9256911377851933,1.041825035871161,1.0062773707830628,1.0213991735776689,1.0230828677492236
3:73000001-73500000,,,,,
3:73500001-74000000,1.0050224195841144,0.921052076279096,0.9158194607625051,0.9675951040886157,0.9428418045410224
3:74000001-74500000,0.9971738267745286,0.9673865088136618,0.9418372383434217,0.965649616227069,0.9738146380269402
3:74500001-75000000,1.027719515255784,0.9404569829780384,0.9636340904941058,0.9313337862954936,0.9670990805802178
3:75000001-75500000,,,,,
3:75500001-76000000,,,,,
3:76000001-76500000,1.05385545136054,0.9350462520119377,0.9871870553443935,1.0230230995730059,1.0210573620087153
3:76500001-77000000,0.9826010051829632,0.9858499084918544,1.0227216904293606,0.9499994750528552,0.9182435865224391
3:77000001-77500000,0.9713979323165706,0.9101728000509581,0.9687528172921401,0.9657725229938313,0.9823481646628165
3:77500001-78000000,1.0026261154647484,0.9354122142060178,0.9585001989562244,0.9873514410171852,0.9824592124313913
3:78000001-78500000,1.006071566033356,1.0071625829093203,1.0581141329709707,0.9979786308437962,0.9869567368016269
3:78500001-79000000,0.9719341470895303,0.9296078475634404,0.9643828453642017,0.9791527352016703,0.9890747137195663
3:79000001-79500000,,,,,
3:79500001-80000000,0.9875182487994456,0.9295048947920305,0.9994943760980617,0.9974376705918373,1.0116889313070205
3:80000001-80500000,0.9761901092870331,1.0348269457606043,1.0640212490674057,1.0083956907547307,0.939174185762682
3:80500001-81000000,,,,,
3:81000001-81500000,,,,,
3:81500001-82000000,1.0075544533915837,0.9769906523850025,1.0436620931131912,1.0539321135606539,1.099103614800372
3:82000001-82500000,1.050576121646567,0.9761002846144233,0.9680120657880834,0.9701799724506813,0.9589747357793553
3:82500001-83000000,1.0038845340391311,0.9646571457101948,0.9666909862234085,0.9528415565412377,0.9315322465310094
3:83000001-83500000,0.9660622325425882,1.0214831857526083,1.0403381452688065,0.9926589916680602,0.9926887775332514
3:83500001-84000000,1.0509709611945481,1.0524802792219163,1.0130616762933264,0.9726660933438639,0.9999426677231935
3:84000001-84500000,,,,,
3:84500001-85000000,1.0243065958496358,1.0765758025077985,1.008094727106039,0.9901470268853888,1.0679835328144744
3:85000001-85500000,1.0179905269896035,0.9834237549129463,1.0046813943220934,0.9502236725740716,0.9258872112519952
3:85500001-86000000,1.0348846709721826,0.9984181596161346,1.0377535331477123,1.002017858363419,0.9747580784960495
3:86000001-86500000,1.0239729716433223,0.9676289009880422,0.9609936014293288,0.9860243088791835,1.036705750698504
3:86500001-87000000,1.0553911899543111,1.0341910637608647,1.0480929875091674,0.9972261673199226,1.0393128370387292
3:87000001-87500000,0.9905738504873335,0.9123492682742653,1.0347841868957641,1.034210327726997,1.0261717039598455
3:87500001-88000000,1.0132355562152686,1.0565980830032216,1.0489264389240296,1.0750312110225952,1.0502786245043911
3:88000001-88500000,0.9599456707037032,0.9995327957302491,1.0394552841171263,1.00300927928387,1.0043243209897499
3:88500001-89000000,0.9787844581135554,1.1221975386923666,1.0753822319018576,1.0169163233715757,0.9931201902099197
3:89000001-89500000,0.9890178167081711,0.9622433416605991,1.0122063414277984,1.003700823354529,0.9595454812964833
3:89500001-90000000,1.0276286385805964,0.9936079402563008,0.9699715481625534,0.9624073172717145,0.972802746903292
3:90000001-90500000,,,,,
3:90500001-91000000,,,,,
3:91000001-91500000,,,,,
3:91500001-92000000,,,,,
3:92000001-92500000,,,,,
3:92500001-93000000,,,,,
3:93000001-93500000,,,,,
3:93500001-94000000,,,,,
3:94000001-94500000,1.0031000752026513,1.0620841455489933,1.0823114935476128,1.0314848093740987,1.0298170741337704
3:94500001-95000000,0.9413898532090706,1.1249785874388696,1.1007497538285642,1.037867785662687,1.0456974393329157
3:95000001-95500000,1.0197986450610554,1.0354230700853673,1.0214901936672434,0.9503354968468605,0.9483716500491397
3:95500001-96000000,0.9339341865546801,1.053011164080566,1.0635604163856391,1.010226752904326,1.0282821470468515
3:96000001-96500000,,,,,
3:96500001-97000000,,,,,
3:97000001-97500000,0.9851422188870748,0.9587246524880136,1.0064700085195983,0.9581649223272742,0.9963596451999636
3:97500001-98000000,1.0157001417516398,0.9832112815343088,0.9696229310910094,1.03438951507327,0.9586010429467771
3:98000001-98500000,0.9867950414566486,1.0322363900837397,1.0027698876873807,1.01152333438065,0.9662465700076235
3:98500001-99000000,1.000355649848759,0.985828845250174,0.9918020920407998,0.9462154625298381,1.0016384413626442
3:99000001-99500000,1.0213195357029294,0.9370310776363139,0.9689861835328158,0.9655700001667079,0.9163215571080191
3:99500001-100000000,,,,,
3:100000001-100500000,1.0126839025481407,1.0280335057527534,1.0167009792399646,1.0557827981911456,1.0168566530218996
3:100500001-101000000,0.9926344424930885,1.036317279447305,1.056586377008345,1.0034538385477505,0.9966072371147571
3:101000001-101500000,1.0225507145735637,1.1785764378769445,1.1446495391179672,1.0433993751622839,1.0462982270540595
