rownames,UP0055_CTRL,UH16_300,UH18_22546,UP0055_HHE1.combined,UP0055_HHE2.combined
3:25000001-25500000,1.04522342034787,0.984980298642522,0.7247968859991994,0.8972440375844263,0.8695883279115633
3:25500001-26000000,,,,,
3:26000001-26500000,0.9924719963223803,0.9639445814610897,0.7085785701707469,0.8742394869321176,0.8827679758930236
3:26500001-27000000,0.974926059387734,0.8872181678463408,0.6756330395248842,0.8821577044351967,0.8708640007502809
3:27000001-27500000,1.0481884768431677,1.0523624193456889,0.7565542351648332,0.914816682852633,0.884389411849051
3:27500001-28000000,,,,,
3:28000001-28500000,1.0147890735270464,0.9785971793460765,0.6988661580063665,0.8506183190833468,0.8748175309666805
3:28500001-29000000,1.042054399229594,1.031553771681354,0.7819347669648689,0.9919680106631875,0.9932593843849128
3:29000001-29500000,1.04316219267466,1.0771687525890323,0.8319144858019173,1.0233034206102964,0.9713031107821591
3:29500001-30000000,1.0223097450607077,0.9723759545055745,0.8725852078550174,1.016937187334911,0.9923334755582631
3:30000001-30500000,1.0270091417108358,0.932092771009633,0.8368075158613468,1.0374917302341138,1.060866132096414
3:30500001-31000000,1.0941267046303909,0.9410178050816655,0.8231896019903172,1.0770297703708656,0.9901138017053315
3:31000001-31500000,1.006724384842333,1.1133700530888955,0.8358157483203239,1.0685606227876994,1.0291361131167973
3:31500001-32000000,1.0184582422570747,1.0446482536262265,0.8914171581623458,1.0498705943281486,0.9735682599133684
3:32000001-32500000,0.9641518334278294,0.9877925853356683,0.8199185844135717,0.9915840703840272,1.0183148519985845
3:32500001-33000000,0.9914948553443806,1.0716697395171741,0.8625411660707124,1.0043118610918191,0.9822564969232649
3:33000001-33500000,1.0178446145546585,1.0464065429678318,0.859403634510338,1.001152325447456,1.0208957318309029
3:33500001-34000000,1.0180707515821423,1.1464754354509774,0.8853097246422358,1.0169280447305296,0.9633104917390265
3:34000001-34500000,1.0101099641807423,0.9423480169508154,0.7655134108903076,0.9651309359397067,1.0090098202927307
3:34500001-35000000,0.9723851515685719,0.9889019226911494,0.7739067107144084,0.9653754250310246,0.9904427604055626
3:35000001-35500000,0.9903438769843644,0.9842733699489267,0.7829434480018607,0.9875202737944172,0.9941761908700624
3:35500001-36000000,0.9917799495506948,0.9740395621544665,0.7923756248317049,0.9682296067983475,0.9698626849892008
3:36000001-36500000,0.9821329248464931,1.037583041657259,0.7882003319273955,1.012751923292896,0.9898097408077975
3:36500001-37000000,0.9755120286420653,0.9247985124842236,0.7829366176910191,1.000352231667658,1.02952635635899
3:37000001-37500000,1.0145104398774125,1.0791583884408258,0.8742474457783047,0.9817131444079795,0.9913350417194647
3:37500001-38000000,1.052775515151924,1.01945061053741,0.8413119754705846,1.0703171446857105,1.03060970122333
3:38000001-38500000,1.071985760096146,0.972932744219945,0.7892391937387935,1.00994708367922,1.0031989200280822
3:38500001-39000000,0.9675905860359969,0.9463423214709832,0.7450395831377089,0.9954881670197854,0.9897865625511608
3:39000001-39500000,1.0014202617778225,0.9091581933014199,0.7924032528170248,1.0046896031810635,1.0014619904398951
3:39500001-40000000,1.0122165128833516,0.9078883446953631,0.6805195187357608,0.9054973187303454,0.9452525404330531
3:40000001-40500000,0.9950917059675275,0.8283808099189225,0.6540096845171535,0.8696489387132454,0.8994414159202051
3:40500001-41000000,,,,,
3:41000001-41500000,1.0071894502595438,0.8595243998537199,0.7256568712431162,0.9344061880602069,0.9062843518831203
3:41500001-42000000,1.0456162174134953,0.9117100997691401,0.7293396702393643,0.9257629087807455,0.9147471448161801
3:42000001-42500000,0.9668722092684742,0.8121443616991342,0.7133847936194623,0.854692318750735,0.8712316190283894
3:42500001-43000000,0.9763477069466456,0.8409618650021604,0.7290586077946862,0.8932045297884774,0.8459491953755195
3:43000001-43500000,0.982235761797899,0.8871427610925814,0.7166364202618373,0.9652819554833013,0.8933623278294655
3:43500001-44000000,1.0072920313688891,0.769811485844598,0.6849743198995357,0.90159724934116,0.8665511872332785
3:44000001-44500000,0.9879906372973454,0.8253207286042232,0.7230950020093098,0.9192916767369991,0.8756890369866059
3:44500001-45000000,0.9904295097601042,0.8793432621515144,0.6905461848237253,0.8611518599185225,0.8812449498051457
3:45000001-45500000,,,,,
3:45500001-46000000,0.9952492021208753,0.8566687547186925,0.7238309265010983,0.9153098613367949,0.9126620374363793
3:46000001-46500000,0.986924245543514,0.8043370282558876,0.7047513744965384,0.9755680970110164,0.927893742630459
3:46500001-47000000,0.9877556978077006,0.8196860395620807,0.6766310809846818,0.8784849495222735,0.8789443894611386
3:47000001-47500000,0.982868384371524,0.8854186127624317,0.730811273433079,0.8884049320672662,0.8655999051742063
3:47500001-48000000,0.9789990072465427,0.9722284864324338,0.7395727588312668,0.8915335372405521,0.8851638683094347
3:48000001-48500000,1.0226347946942096,0.9746180799270604,0.7392399188779026,0.9199443382341311,0.9019430372320411
3:48500001-49000000,1.025500704413606,0.8276295768018261,0.7391944530508341,0.8414870639197339,0.857835281139219
3:49000001-49500000,,,,,
3:49500001-50000000,,,,,
3:50000001-50500000,0.9778873295668337,0.87771592871397,0.7538356505468774,0.8926835838906974,0.8607807940074391
3:50500001-51000000,1.0279184276882616,0.8574842654799708,0.7019777430434121,0.8580680682217126,0.8632052134874737
3:51000001-51500000,1.054471383627218,0.8757048364472356,0.6809800470471998,0.8855733931983691,0.9565465099898162
3:51500001-52000000,1.0515066874096495,0.8467729748319962,0.693898248101357,0.8830973493121645,0.9048443799807213
3:52000001-52500000,1.0305318347965173,0.7959198163982115,0.7531506829018144,0.8958949983314279,0.8727467366849353
3:52500001-53000000,1.03275477293449,0.8496068459664042,0.7374560059482141,0.8804861103396688,0.8611153785673227
3:53000001-53500000,0.9616900254526468,0.8375581472077058,0.7002799161995791,0.8801316459291433,0.8846552660843643
3:53500001-54000000,0.9957101790556233,0.8013382560843003,0.6986884061335035,0.8921314720833048,0.8708917088937387
3:54000001-54500000,1.007018772253336,0.8476508385836515,0.6763941463501035,0.8576792639547393,0.8157710781125347
3:54500001-55000000,0.9920173352536414,0.7521121627566112,0.7112455167141323,0.8528025402930792,0.8323052112658469
3:55000001-55500000,0.9717851441009304,0.7945067023509784,0.6766902312919677,0.8513902798976433,0.8505539644808476
3:55500001-56000000,0.9808133574548277,0.7860304174612032,0.703610771189595,0.8275271564975333,0.8460296887429571
3:56000001-56500000,0.9886387102413835,0.8727707346686644,0.662222488559958,0.8705817568291938,0.8967084092315186
3:56500001-57000000,1.0108269026050536,0.9385465351370519,0.7277738151502634,0.9281508454494165,0.8771484600584505
3:57000001-57500000,1.047583712623645,0.7930848563468765,0.7198932813633679,0.8593308998944974,0.8668454570990508
3:57500001-58000000,,,,,
3:58000001-58500000,0.9688980241200398,0.8852528320413335,0.7324991260291647,0.873590568153194,0.891215827758879
3:58500001-59000000,0.9868592967268,0.7143928245807325,0.6402692120769629,0.891952569175952,0.8686423302487882
3:59000001-59500000,0.9749561557823629,0.9217226978441811,0.74937772033762,0.9860959305294541,1.0020942205905792
3:59500001-60000000,1.0092305791370557,0.9628282626240176,0.8000448302405763,1.085042095055792,0.9999847626085366
3:60000001-60500000,0.9814719746496914,0.9620024818208538,0.815174073697051,1.0594857028676634,1.0564786239316846
3:60500001-61000000,1.0195564253149263,0.9120176967586139,0.8182467339904198,1.026259779393428,1.021379342650989
3:61000001-61500000,1.0217030781399905,0.9224728964173766,0.7989266974094061,1.0101337661321501,1.0149188540843503
3:61500001-62000000,1.0312978779091224,1.093472201987946,0.8559547862027539,0.9524370917844536,0.9552550796303005
3:62000001-62500000,0.9653069814441977,1.061674546436262,0.7946730116073256,0.9634440480562955,1.0000654879590327
3:62500001-63000000,0.9555733706844268,0.9233499777481229,0.7814331840263592,0.9670634154926345,0.9583072069285065
3:63000001-63500000,0.9854269598125338,0.9320164808262654,0.7735152894234053,0.9307579120950578,0.9706207921533121
3:63500001-64000000,0.9830608392556214,1.028790212851015,0.8435476284183172,0.9874636354994794,0.9879611062361162
3:64000001-64500000,0.9908170171043438,1.0013425772681597,0.828460775472772,0.9700642922243157,0.9651935544066168
3:64500001-65000000,0.9116649780002063,1.0395758490730613,0.8263304173388184,0.9794110076209879,0.9880165961503427
3:65000001-65500000,0.9874994759360158,0.8860914412874346,0.8272871238158614,0.9801739657265375,0.9577185381562591
3:65500001-66000000,1.0222962631446006,1.1347395193434688,0.8481247606284444,0.946462029266882,0.9958894506337965
3:66000001-66500000,0.983790818619745,1.0113039940260418,0.8528237404213359,1.0044959574318568,0.9686391803309001
3:66500001-67000000,0.9822375401521891,0.989863580508628,0.8272825137082673,0.9497678992415032,0.9878596505262256
3:67000001-67500000,1.0307321565995158,0.9135407438037947,0.8326679571729975,0.9881922444084738,0.9693277184483358
3:67500001-68000000,,,,,
3:68000001-68500000,1.0611496369118119,0.9177459857500486,0.7572224576928723,0.9461362438401939,0.993970888241922
3:68500001-69000000,0.9880115227655796,0.9544465806078798,0.7718734108991708,0.9388372500569582,0.9889882816103439
3:69000001-69500000,1.0079996120207493,1.113482907367373,0.8738762118021162,0.9777839068991717,0.9708931537152923
3:69500001-70000000,0.9928644319069693,1.028927795674785,0.8697238631911384,1.0072879890144335,0.9993520045751922
3:70000001-70500000,1.0094530213829898,0.9687228291050265,0.81659748113493,0.9813961873786651,0.9873632380014301
3:70500001-71000000,0.9779117842632534,0.9865744359062107,0.8453222539104706,0.9959536510101737,0.9948514610389129
3:71000001-71500000,1.0013042417190192,0.9912598753906118,0.8601505160499427,1.0645476266336102,0.9909706069121264
3:71500001-72000000,1.007892964688333,1.066573498558109,0.8669170535776725,1.0531019665840857,0.9920154777884985
3:72000001-72500000,1.0528909990221753,0.9749016994446812,0.8329838970912663,1.0750630503177612,0.9786862211689228
3:72500001-73000000,1.0233640095945353,0.9770212165917181,0.8540062697839111,1.001838095725883,0.9494277739572813
3:73000001-73500000,,,,,
3:73500001-74000000,1.0138892319907575,1.0013141303314423,0.7778631829287,0.9522302851975698,0.9693828409189973
3:74000001-74500000,1.0426348259082656,0.9674291086928569,0.7512059129459964,0.9952094865234027,1.0125297104118063
3:74500001-75000000,1.0290692149064555,1.0319374693267827,0.7962956768548414,0.943910248095596,0.9523488080822716
3:75000001-75500000,,,,,
3:75500001-76000000,,,,,
3:76000001-76500000,0.9633571088489976,0.9386620535825164,0.8069800551852502,1.0375206995303385,0.9928210741375798
3:76500001-77000000,1.041737989001251,1.0512944734871226,0.8330574877516509,0.9571590816211688,0.9222361648789449
3:77000001-77500000,0.9845637243606943,0.9558161840037749,0.8538071643504169,0.9884537239116288,0.9280175916627886
3:77500001-78000000,1.0182743118565207,0.9268953205249582,0.8424388887030044,0.982733393503302,0.9773715014192028
3:78000001-78500000,1.0267935597320266,1.0524218703114587,0.8371632828514021,0.9810649157554184,0.9834254793945452
3:78500001-79000000,1.0174325597576968,0.9870355964314774,0.8578945387539753,0.9530887142920628,0.9410790647169587
3:79000001-79500000,,,,,
3:79500001-80000000,1.023561027809891,0.9341978552701249,0.8300222144924266,0.9578985486800066,0.9654079499160659
3:80000001-80500000,0.9494875323762804,1.0685687796582934,0.8381567334729332,0.9365859628666445,0.9448259308167317
3:80500001-81000000,,,,,
3:81000001-81500000,,,,,
3:81500001-82000000,1.0198547924911794,1.0093569586963318,0.8483743826572174,1.0115868612262,1.026758931188297
3:82000001-82500000,1.0119229971597308,1.0045296974876325,0.8140434856583397,0.9397790358289675,0.9768071309589623
3:82500001-83000000,0.990460871590699,0.9386181600749222,0.8166192657644645,0.9534648016225132,0.9453126013440671
3:83000001-83500000,0.9894197726897939,0.8953773663977733,0.8112086035468515,1.010285375889158,0.9668322221479083
3:83500001-84000000,1.0223907077049545,1.0609254558409977,0.7951766577312575,0.9826715614275531,0.9519138420210583
3:84000001-84500000,,,,,
3:84500001-85000000,1.000925707148954,1.03100708122928,0.8315991285345773,1.0305952382581036,1.0015010469463832
3:85000001-85500000,0.9733389095670704,0.9165207744338604,0.8230107176684355,0.9645296976333085,0.9139787273371559
3:85500001-86000000,0.9531362785247667,0.9767104929959834,0.81955498335847,0.9627891815826057,0.9783776741200787
3:86000001-86500000,0.9965293111820056,0.9644798703804638,0.8146465957057256,0.9808092688885767,0.9414894875514337
3:86500001-87000000,1.0053652075517079,0.9826588948584962,0.8219397561408154,0.9313255260430433,1.0144681029094837
3:87000001-87500000,0.9693335844912014,1.0064109577256435,0.8619212985521438,1.0152744398727267,0.9925869422005383
3:87500001-88000000,1.0040540322250602,1.0364993333205836,0.8673874344216955,1.0276764432566088,0.9880581066675699
3:88000001-88500000,1.000342434547403,0.9960621375463726,0.8778654998028785,0.9614012329609585,0.9621019962294517
3:88500001-89000000,0.9755882725576334,1.0050038827614776,0.8436635967878569,1.0240317588095986,1.027905652714335
3:89000001-89500000,0.9893256706969474,1.0026903272331407,0.8621991449153368,0.9322976977791624,0.9586591985895935
3:89500001-90000000,1.0204468729760239,0.8935963830337816,0.8358634117277811,0.9531480374755554,0.9507666636922238
3:90000001-90500000,,,,,
3:90500001-91000000,,,,,
3:91000001-91500000,,,,,
3:91500001-92000000,,,,,
3:92000001-92500000,,,,,
3:92500001-93000000,,,,,
3:93000001-93500000,,,,,
3:93500001-94000000,,,,,
3:94000001-94500000,0.9611188930972082,0.9532489945670939,0.8126642411823599,1.0189986406961875,0.9681710321401248
3:94500001-95000000,0.9774755192329427,1.0239906375944743,0.8649127690624177,0.9491857911940687,0.9939177286481532
3:95000001-95500000,0.9986394446840179,1.0421430713055637,0.8445880327363076,0.9388257735743122,0.9098985904876535
3:95500001-96000000,1.0163705205071425,0.982531384741459,0.8282884491023116,0.9534428031760468,0.9669445837213013
3:96000001-96500000,,,,,
3:96500001-97000000,,,,,
3:97000001-97500000,0.9890050923624425,0.9947418353124935,0.8249233834618146,0.9505966270243963,0.9252035879041403
3:97500001-98000000,0.9990271600962928,0.980434920527947,0.8148716441439097,0.9690410414160483,1.0013645452308155
3:98000001-98500000,0.9974430269891128,1.007839545392884,0.8240271209588608,0.9987612572794891,1.0105390008327737
3:98500001-99000000,0.9687430153634827,0.9747956258718057,0.8020019916363114,0.9688896937828995,0.9377614976343777
3:99000001-99500000,0.9546964463588307,0.9599469866036788,0.8415812627673336,0.9412283583557233,0.9346655391882902
3:99500001-100000000,,,,,
3:100000001-100500000,0.9998839780497215,1.0519107929502498,0.8306199232228682,0.9876923575162592,0.9687971742133528
3:100500001-101000000,0.9783903708234022,0.9714792626494552,0.8148785265024162,1.0069510204902699,0.9787692383711744
3:101000001-101500000,1.018219846334129,1.2213940454673111,0.9390983249927091,1.0574824926553281,0.9977782569534404
3:101500001-102000000,0.9894863741835922,1.0769231240207984,0.8664561677345168,1.0679550103743283,0.9865938980096257
3:102000001-102500000,1.0060631048512805,1.004943977262855,0.8127741336713914,0.9519274892377663,0.9503234847017348
3:102500001-103000000,1.0147068708801579,0.9505738690123484,0.8281164330241914,0.9831409195737374,0.9683883498034861
3:103000001-103500000,1.0536913877889194,0.9211853692230907,0.8211796860870508,0.962025321513242,0.9365978836671244
3:103500001-104000000,0.9735574563599503,1.1030329372635053,0.8151225605171586,1.0124951311949744,1.0213078906362671
3:104000001-104500000,0.9774439344972613,1.080660045971227,0.8312063232299527,1.0055832096426094,0.9914951659969782
3:104500001-105000000,1.0040517632242363,1.0719671134783395,0.8205808816919149,0.9966836954889035,0.9970899490879709
3:105000001-105500000,1.0116886953982784,0.9901746092550441,0.849140755179943,1.079385307617973,1.0178474718731796
3:105500001-106000000,1.033596076497294,1.0352484796456352,0.8588352818832885,0.9663314956940916,0.9805042253348665
3:106000001-106500000,1.0094203350946946,1.0413275410984781,0.8318207361663449,1.0110195102103696,1.000995108217859
3:106500001-107000000,0.9925542584794803,1.0763788970903918,0.8052473452566073,0.9718736404395866,0.9657711931631006
3:107000001-107500000,0.9898201648750775,0.9696583080802903,0.8248827900159699,1.0560770592008974,0.969436230963723
3:107500001-108000000,0.9865852131759254,0.9719177521932716,0.8194975351099706,1.001011554381763,0.9460678368275782
3:108000001-108500000,,,,,
3:108500001-109000000,0.9900383508514128,1.1069988085286953,0.8140195952119946,0.9790297862122518,0.9850573430456406
3:109000001-109500000,1.06118846945975,1.0931451095870273,0.8409634066797935,1.0243575132383493,1.0080716240466687
3:109500001-110000000,0.9569953166207495,1.0483877749737929,0.814493264895316,1.0408039928832824,1.0182974519819954
3:110000001-110500000,1.0104070414611677,1.0430743805936085,0.7970687465292308,0.990923896027021,1.0052404430347675
3:110500001-111000000,1.0152939405749912,1.0601634227217025,0.7959924261411457,1.0005619229463143,0.9305853899624679
3:111000001-111500000,0.9670296829711242,0.9662635382725487,0.7795315183243796,1.0169856825701358,0.9818467220462636
3:111500001-112000000,0.9968705217899053,0.9835344763978342,0.867440209809589,0.9610145079323195,0.9776088735137323
3:112000001-112500000,1.0072851102710463,0.9890625383612798,0.8768294399131489,1.014799466928896,0.9641814061311634
3:112500001-113000000,0.9972080381994318,0.9534125569499294,0.8245610371508353,1.0111696173124982,0.9456820445037134
3:113000001-113500000,1.0314617256146408,1.0377457176477913,0.8645299961871262,1.0204843833436257,0.9863542395728623
3:113500001-114000000,1.0025682916095675,1.028754185678358,0.8256718403227448,0.9953921953067607,0.9657593275090401
3:114000001-114500000,,,,,
3:114500001-115000000,1.0219978925338218,1.0615117772777862,0.8930381970133567,1.0541821045297934,0.9796469239298233
3:115000001-115500000,1.0181660541232322,0.954180194242389,0.8058121626932585,0.9596838048659901,0.9562742974403943
3:115500001-116000000,0.9924977109590767,1.0524944042927145,0.7722985205820778,0.9558820793140489,0.9425844985690317
3:116000001-116500000,1.075313573343639,0.8638368629584244,0.6414020723061843,0.8693089780693468,0.8765503101606189
3:116500001-117000000,1.0051624216777342,0.8739829521715871,0.8218373004485041,0.8007595748688416,0.8296657266682619
3:117000001-117500000,1.0392632229753145,1.1548664934064061,0.9625137086416483,1.080528403975024,1.0869555040171552
3:117500001-118000000,,,,,
3:118000001-118500000,0.9811301117149895,1.1605686346671398,0.9711544645371732,1.0762509085492902,1.075012617514502
3:118500001-119000000,0.9549993573664274,1.0857717895945618,0.9470473959501875,1.0630161735535704,1.079651119205692
3:119000001-119500000,,,,,
3:119500001-120000000,1.0213693847480496,1.2383152235017272,1.0759879123205118,1.092674466153786,1.0766653907707335
3:120000001-120500000,1.0237728174519072,1.1364623547858068,1.0072500249796181,1.0867970791050698,1.070755267962996
3:120500001-121000000,1.0304567579465038,1.3559553573789012,1.0646399981622194,1.096767659124684,1.0695755191124314
3:121000001-121500000,0.9972035648033213,1.2671392569487119,1.0233611199047672,1.1305503085245834,1.0917058065739158
3:121500001-122000000,0.9725312618708515,1.2033260146828642,1.0105150249888808,1.1700927418058746,1.0976107290661339
3:122000001-122500000,0.9945116353000851,1.282463999969637,1.08993835040311,1.1470240124125026,1.0740625796257324
3:122500001-123000000,,,,,
3:123000001-123500000,1.0360063554159356,1.208864883532786,1.030721775976465,1.090353024133404,1.0578515300167457
3:123500001-124000000,0.9913447650352726,1.0546493602514304,1.0031240992145776,1.1449814401945422,1.0738259968285875
3:124000001-124500000,0.9975696710852849,1.2001988865879754,0.9951396932369708,1.0971137393891774,1.0806456298221174
3:124500001-125000000,0.963250921390869,1.2208301045650058,1.0970795889890903,1.0881037871900472,1.0626795245889122
3:125000001-125500000,,,,,
3:125500001-126000000,,,,,
3:126000001-126500000,1.0023133004948828,1.128984300938166,0.9810219015222018,1.0883766906943435,1.06747885993465
3:126500001-127000000,0.9991864070346791,1.1157328738932808,1.000520472599655,1.1187221789285837,1.0562508457540312
3:127000001-127500000,1.0663146690455696,1.1746738233394436,0.9944058321735076,1.070373218589816,1.0492808428727771
3:127500001-128000000,0.9864906403606638,1.1791120053811848,1.0606038693840525,1.1198946236252516,1.054602589600086
3:128000001-128500000,1.0036568044695344,1.1918647882867823,1.081133524097322,1.1225885712168786,1.077997594085768
3:128500001-129000000,1.0525703675418254,1.0364714240057724,1.008234811308797,1.0667885285562229,1.0708480581450672
3:129000001-129500000,0.9568035745048966,1.1071916141311469,1.0164860755536202,1.0622621726049843,1.0612376710716143
3:129500001-130000000,,,,,
3:130000001-130500000,1.0112500340986834,1.1929810954576199,1.0363233342408305,1.0845398315941293,1.0860092779337758
3:130500001-131000000,1.0520200982771966,1.1234932637166575,1.0433207998659835,1.109396677637228,1.1220421479349034
3:131000001-131500000,,,,,
3:131500001-132000000,0.9945392062571882,1.1198839879132456,0.9953944213724528,1.0505155843578842,1.0771983140282162
3:132000001-132500000,1.0009910692521862,1.1204589834175227,1.0546993409978227,1.1421200829917515,1.1075675329878587
3:132500001-133000000,0.9746592167247031,1.0493711796074046,0.9671261164429018,1.0448398272101127,1.086211912929059
3:133000001-133500000,1.0057183396261549,1.1152205400770492,1.0329630034784094,1.085854386934621,1.043637573939874
3:133500001-134000000,1.0249733448574185,1.3178957242170422,1.033211149383574,1.1131583913042178,1.0771674251348031
3:134000001-134500000,1.0012419022725991,1.2535219863032983,1.0236597578235054,1.0905668657943053,1.0501505796613717
3:134500001-135000000,0.9945756231495998,1.115709968973301,0.9240805827303405,1.033392135201503,1.0277159207479507
3:135000001-135500000,0.9569438695903302,1.231648440394115,0.9392051381504846,1.0678894450414032,1.0374427748271422
3:135500001-136000000,1.0022748707398585,1.270370752449223,1.0529634897276674,1.0841946736779027,1.0927992175951735
3:136000001-136500000,0.9942882102351777,1.4946834798928375,1.7725953304391442,1.4271068467914934,1.3984175077354655
3:136500001-137000000,,,,,
3:137000001-137500000,1.028353685522235,1.2731346083001243,1.6928879330411968,1.3954849757975771,1.3932643006571437
3:137500001-138000000,1.037718195038007,1.333557303836692,1.7308366300746465,1.4120601626238312,1.3783299791947285
3:138000001-138500000,,,,,
3:138500001-139000000,,,,,
3:139000001-139500000,0.9832261368535392,1.2310691619250007,1.634237162726032,1.4365017105473037,1.3514150524482145
3:139500001-140000000,0.9886950034561743,1.2049195790021054,1.6298828862963435,1.3502417720973015,1.3608792978959432
3:140000001-140500000,0.992947295493598,1.141785561047687,1.6033559966214255,1.4020778168513908,1.3933179371805962
3:140500001-141000000,0.9736431978766842,1.1285392676552335,1.6891806821678654,1.4516834785759203,1.4030485724459978
3:141000001-141500000,1.0141172884604595,1.2968213239254462,1.7837016325824968,1.4297424191031185,1.4004955283770153
3:141500001-142000000,,,,,
3:142000001-142500000,,,,,
3:142500001-143000000,1.0519330066356278,1.2436288733645553,1.786882532301814,1.467161554717307,1.3396904510551668
3:143000001-143500000,1.0656044701138632,1.2210244327547064,1.73174671224065,1.4589753484286168,1.3829486320450652
3:143500001-144000000,1.0245667387921704,1.1371861284434577,1.7033821797998907,1.454927384300155,1.3727497818361483
3:144000001-144500000,0.9536260524489745,1.2797974722139358,1.7291717107021773,1.4834764853481992,1.4832985610018088
3:144500001-145000000,1.0078896544467344,1.2798260612696786,1.728498225746404,1.3789832082365259,1.3595293827382389
3:145000001-145500000,0.9912380479843154,1.3473655955657182,1.7419921757514378,1.3750997148073243,1.3468242858379615
3:145500001-146000000,1.0021923500671743,1.2318910083636292,1.748239509531955,1.3813920285175758,1.3028650401215616
3:146000001-146500000,1.0489298636274613,1.2615552653169984,1.725035421712283,1.4429482684865265,1.33376947146492
3:146500001-147000000,0.9624482813878193,1.2051388055327592,1.7286515565568137,1.4398733758729436,1.363601814884372
3:147000001-147500000,0.9860191207655492,1.2286258671075796,1.7474871850960967,1.3709241426468044,1.3078612340968607
3:147500001-148000000,0.992716568230003,1.2989269064863989,1.7273840874103472,1.3945693176058458,1.341388548536575
3:148000001-148500000,,,,,
3:148500001-149000000,0.990499349404456,1.3057323575283095,1.7927093123544702,1.4321754398018443,1.3336008817808935
3:149000001-149500000,0.9592063791293066,1.374559550786088,1.8886604860299896,1.4222766518634047,1.3262733425047422
3:149500001-150000000,1.019998633985811,1.3127001761945627,1.841230641493823,1.5312310425461835,1.38757912401365
3:150000001-150500000,0.9903866926663226,1.3586791826490994,1.8365439451588454,1.4613465002432562,1.3617303176766247
3:150500001-151000000,0.9833023847885934,1.242038849413759,1.7248530716505168,1.4210305710399742,1.3700677612861436
3:151000001-151500000,1.016281979921849,1.3418444446019864,1.7595266371514537,1.5045617620444907,1.4485069989333463
3:151500001-152000000,1.0624849495457602,1.3541966889718215,1.7996621252086142,1.479980574233764,1.3957092253193208
3:152000001-152500000,1.0213599633198254,1.3143837098165507,1.7528718346764487,1.526062906659711,1.4591625081725301
3:152500001-153000000,1.0326583173152712,1.327493190704768,1.7265251121616156,1.3909678573646627,1.3929334615677609
3:153000001-153500000,0.9645117643315206,1.2818582761706734,1.6600084054485253,1.4744648481406004,1.3666012544952495
3:153500001-154000000,0.9903856470811709,1.225378682239982,1.6333708223693555,1.4626002571293097,1.3948743244894406
3:154000001-154500000,0.9784064913554384,1.3673021088626345,1.679868534014717,1.5291663190751523,1.434612352553604
3:154500001-155000000,0.9087011125126228,1.2852594419481196,1.7049771427367995,1.431207892906106,1.3814050744264694
3:155000001-155500000,1.0144829317773627,1.2664324385692978,1.7008094763458577,1.4380649838340398,1.4040788948515939
3:155500001-156000000,1.0545887110061505,1.3002117180394879,1.6548920991088327,1.3868683964902686,1.414265498148267
3:156000001-156500000,0.999029099526542,1.2369753448154175,1.7402420574068707,1.4538054971923235,1.320919631416281
3:156500001-157000000,0.964215148791768,1.2520845796075781,1.726571138130652,1.4584562754522776,1.332289648987934
3:157000001-157500000,0.9835824545063803,1.2211689109752921,1.7183236919444684,1.4634001950300823,1.3496442006594607
3:157500001-158000000,0.9759302411103371,1.268224285041991,1.733348539730651,1.5583437582659263,1.4281782669244034
3:158000001-158500000,1.0369643544735871,1.2318038888135248,1.7492421548923327,1.4258139798603613,1.3380377652255555
3:158500001-159000000,,,,,
3:159000001-159500000,1.0103191998320242,1.1230104825950673,1.6123325335153176,1.4108345802134792,1.3381737747186686
3:159500001-160000000,0.9602346482870932,1.3586094378784805,1.735459146477992,1.4148506461542585,1.373885138520652
3:160000001-160500000,,,,,
3:160500001-161000000,,,,,
3:161000001-161500000,0.9878308233301162,1.2431873588658915,1.7156811666915517,1.5104597880567956,1.4285958104181635
3:161500001-162000000,0.9921807967874595,1.1737770967645125,1.6867859225190023,1.3925630683565389,1.3531300995706559
3:162000001-162500000,0.973251757009586,1.2987030610292907,1.7513045253660957,1.4138453886830573,1.3682755620920688
3:162500001-163000000,,,,,
3:163000001-163500000,1.023760107813593,1.333084107831325,1.7567373922701228,1.4009802459336,1.3401429618853222
3:163500001-164000000,,,,,
3:164000001-164500000,0.9656291775019433,1.2576965040142951,1.772657499144343,1.38972853193707,1.3237298629419967
3:164500001-165000000,0.9773591253477513,1.2998599549142211,1.7405877421591835,1.4687572720127704,1.3416656375037128
3:165000001-165500000,1.0018402121349281,1.3149748281745182,1.716854801807254,1.3985787167105428,1.3426412296202734
3:165500001-166000000,1.0088211420321342,1.3304963011048563,1.69432965796402,1.457282639247583,1.3910460959807402
3:166000001-166500000,1.006980826985556,1.3729546147194176,1.8019436839325593,1.3900270131509742,1.321551585282437
3:166500001-167000000,1.0515949096454513,1.2349912433577526,1.6912791839638144,1.5112685095125438,1.3942435333815952
3:167000001-167500000,1.0131452719258323,1.2447232063674172,1.710100032508956,1.5068689485695663,1.4143406002879024
3:167500001-168000000,1.0299529079562972,1.2431873588658915,1.7576282344424734,1.5044874452571462,1.416083167299072
3:168000001-168500000,0.9913289354763197,1.2246110117264761,1.7316395347502311,1.4833828121560988,1.4210733468491556
3:168500001-169000000,0.9824209644074022,1.3158530639185455,1.8617274855674129,1.4792857232130514,1.3652278778152973
3:169000001-169500000,0.9928049810371479,1.2311710390622082,1.7862065182461329,1.414481411839176,1.3274303745199063
3:169500001-170000000,0.9912028988708548,1.3767894992601901,1.8441252048016985,1.451485843002743,1.348883574727563
