rownames,UP0056_CTRL,UH18_12903,UP0056_HHE2.combined,UP0056_HHE1.combined
3:159000001-159500000,0.9708153027318558,1.1326826401597885,0.9628889089277282,0.8927194021516793
3:159500001-160000000,1.0788863542030986,1.2559239064759118,1.0808989193408374,1.0343375420964729
3:160000001-160500000,,,,
3:160500001-161000000,,,,
3:161000001-161500000,1.0484189289609445,1.267444333061422,1.073375144235435,1.0753826165215108
3:161500001-162000000,1.021962631547384,1.230453579895367,1.065993167653219,1.0660353933195406
3:162000001-162500000,0.9076909162605727,1.1742259468589258,1.0335232523382887,0.9722551296288516
3:162500001-163000000,,,,
3:163000001-163500000,1.0330745512906756,1.2044570824183254,1.027323093033339,1.0148181038897328
3:163500001-164000000,,,,
3:164000001-164500000,1.0297878482657212,1.1909141940920838,0.9690068251250615,0.9809597086615338
3:164500001-165000000,1.0706454167238921,1.1972233642433305,1.0613038123022156,0.9824108802197091
3:165000001-165500000,0.9623632462164594,1.1947106458985224,1.0237697992359092,1.0272367335969474
3:165500001-166000000,1.0326115289037912,1.1946429317346317,1.1247541206663578,1.0627548849739679
3:166000001-166500000,1.0241389845890034,1.251805169533177,1.0548043044330098,1.056659339147287
3:166500001-167000000,1.0697583615994657,1.1623483315559715,0.9949247085718373,0.9596282663107168
3:167000001-167500000,1.0077870306244157,1.2279718575011882,1.1500994321589058,1.0979606738610515
3:167500001-168000000,1.0083771086509783,1.2639223499202734,1.1340966864095878,1.1446626665631374
3:168000001-168500000,0.9951592340179765,1.2413970824406402,1.1408597848934205,1.0998878482118712
3:168500001-169000000,0.9656815708054062,1.2870778305597803,1.164553784469817,1.195663833055535
3:169000001-169500000,0.9602420752821972,1.1530599132593737,1.088712816907862,1.0734363584779454
3:169500001-170000000,1.0133319909828198,1.35502959503927,1.1101511891512046,1.0614860803901736
3:170000001-170500000,1.0265349811465037,1.2383929674767231,1.0313008647036042,0.9965185506034402
3:170500001-171000000,1.0013477450955273,1.2093920308759736,1.061756683261118,1.0501837159040737
3:171000001-171500000,0.9694364937169758,1.2176349849527879,1.1152105891712278,1.1276562474820286
3:171500001-172000000,0.9198520533072879,1.3390070941318277,1.169419139482543,1.123399670934478
3:172000001-172500000,1.01806166188589,1.2662470228660028,1.1381267903446717,1.1086021631150935
3:172500001-173000000,,,,
3:173000001-173500000,1.030540177439609,1.248700804125146,1.0695632123822474,1.0150849010743765
3:173500001-174000000,,,,
3:174000001-174500000,0.9553374434133557,1.2328031189060513,1.1198161045894264,1.0807761632872857
3:174500001-175000000,0.973760175713164,1.2311114169476443,1.1199202905939027,1.0698089360142906
3:175000001-175500000,0.9676112882660657,1.2377417534882353,1.09744100693606,1.0565632620231935
3:175500001-176000000,0.9618022585207923,1.2055215561388912,1.0145305483866935,0.9924683991491734
3:176000001-176500000,0.9581817116620289,1.2557468483206093,1.0299518966072183,0.9746752049760601
3:176500001-177000000,1.049826693850667,1.3152840324531159,1.0928192686776266,1.046124128713676
3:177000001-177500000,1.0504881952191736,1.2707031585648987,1.1184888919891958,1.0653701993443156
3:177500001-178000000,0.9748882917939985,1.27382714405262,1.186203851636409,1.1899593384336857
3:178000001-178500000,0.962837950389848,1.2454297779536128,1.0782462662982328,0.9996118958501413
3:178500001-179000000,1.0507046514220946,1.19470365583697,1.029050836668161,0.9811872644248558
3:179000001-179500000,,,,
3:179500001-180000000,0.9741190630531613,1.1958562262851364,1.0080065141134538,0.9341095064549756
3:180000001-180500000,1.0097612654687032,1.2218372439442615,0.9841322830220844,0.9193213318321923
3:180500001-181000000,0.9502026599204726,1.2739956862464281,1.017148539705122,0.9254679116530824
3:181000001-181500000,0.9644090720516194,1.2373012280180338,1.0142264149860112,0.915775772780303
3:181500001-182000000,1.0118505096484138,1.2790998383461019,1.037128585888949,0.9569960677425051
3:182000001-182500000,1.0233960877412374,1.212853236120801,1.0236154018027577,0.9608304121615435
3:182500001-183000000,1.0191177735436376,1.2209468632009597,1.111738873511208,1.0307610148257
3:183000001-183500000,1.027071833791709,1.2650395211800884,1.1029423746952043,1.0376317128001111
3:183500001-184000000,1.0036881178130197,1.284854843483057,1.0468143219798944,0.9848738223432775
3:184000001-184500000,1.0263001758277683,1.3390445854941557,1.0666507533996572,1.0249288119769193
3:184500001-185000000,1.0527463979787055,1.2485653757095942,1.1383404884274069,1.074743430922902
3:185000001-185500000,1.0129505619580577,1.262495763756129,1.086857668432049,1.0226976869708535
3:185500001-186000000,0.9999344983019408,1.3074631089384372,1.0398012642131904,1.073814017526568
3:186000001-186500000,1.0144636602862396,1.295216623229147,1.1049697821783528,1.0456696353482702
3:186500001-187000000,,,,
3:187000001-187500000,,,,
3:187500001-188000000,0.9516732156638024,1.2353771338825341,1.0934778761069295,1.0842701787423954
3:188000001-188500000,0.9679323310797413,1.2852572915450564,1.2317137876667763,1.1287808386532254
3:188500001-189000000,1.022501482999896,1.1992038816862078,1.0566951324553733,1.0277946966579417
3:189000001-189500000,1.000069809014969,1.2897659474169798,1.0672031489442861,1.0410411919751617
3:189500001-190000000,1.0412996880913101,1.223873162472996,1.0756803424171533,1.0240355717204739
3:190000001-190500000,1.0080731107013148,1.2645063907809722,1.1738792292686127,1.0639808096272632
3:190500001-191000000,1.0189155291549234,1.2302941988441496,1.0535375805856737,1.0056543261101487
3:191000001-191500000,0.9839082498776229,1.2268737335172786,1.0355588268039864,0.9786806253985957
3:191500001-192000000,1.0449390804497423,1.2280415173869883,1.0324369871021655,1.01001002426126
3:192000001-192500000,1.0273667724618303,1.2306701699756073,1.0661106260500555,1.0491233298766711
3:192500001-193000000,0.9904745686339831,1.225486533275036,1.001689938707129,0.9996028831351389
3:193000001-193500000,0.986864936393809,1.2740248399549658,1.1082830136275494,1.061592658982912
3:193500001-194000000,0.9717136909061054,1.2959833906405755,1.1273989701034137,1.10471889031949
3:194000001-194500000,0.938002495270925,1.262584016692396,1.080187430358686,1.046289476924876
3:194500001-195000000,0.9564071545817148,1.2129779487519463,1.1124121624627765,1.0531049720007415
3:195000001-195500000,,,,
3:195500001-196000000,,,,
3:196000001-196500000,0.9054095965452441,1.3014265187808849,1.0699626532963944,0.9667771405559636
3:196500001-197000000,,,,
3:197000001-197500000,0.9527151548920635,1.1787463441274226,1.049872804714458,0.9863862114194266
3:197500001-198000000,,,,
3:198000001-198022430,,,,
4:1-500000,,,,
4:500001-1000000,0.9828052888572597,1.0088297091877514,0.9747461259183193,0.9545688703381158
4:1000001-1500000,1.0691704956359178,0.9810044510994187,0.9591314092414005,0.9362400476960557
4:1500001-2000000,1.0271323120306561,1.0045451678435449,0.9947394432799651,0.9905371707999712
4:2000001-2500000,1.0162442086870929,1.015637910752,0.9905603450050541,1.0212108114497962
4:2500001-3000000,1.0366260381590737,1.0144395398970718,1.0209985717311334,1.010624188647896
4:3000001-3500000,1.0603093051365613,0.9822535873470168,1.0215844923027608,0.9897099064187449
4:3500001-4000000,,,,
4:4000001-4500000,,,,
4:4500001-5000000,1.0149324829810846,0.9899294155363665,0.9731626249777713,0.9304827674705708
4:5000001-5500000,1.0313870560767986,0.8961647196749165,0.9617077461581787,0.9544894581599244
4:5500001-6000000,1.0007473834699014,0.9714164838518554,0.9312594935093215,0.9397052998081955
4:6000001-6500000,0.9885687478047087,1.0361820732997722,0.9495175946192047,0.8868006985267639
4:6500001-7000000,0.9846264403545003,0.9936074327198264,1.0518223527688952,1.0106596957492036
4:7000001-7500000,0.9853168145795014,1.0344662991345392,0.9190399077961198,0.9041089686815573
4:7500001-8000000,,,,
4:8000001-8500000,,,,
4:8500001-9000000,0.9670621189649532,0.8338934825024039,0.9035480574438712,0.8527097786650739
4:9000001-9500000,,,,
4:9500001-10000000,,,,
4:10000001-10500000,0.9520291416310982,0.8979115272875751,0.9704390676845546,1.0201019454632492
4:10500001-11000000,,,,
4:11000001-11500000,0.95315986430964,0.9271504631241897,0.952694905062297,0.9964895566970069
4:11500001-12000000,0.9965455119190557,0.9686193761728297,0.963381539521496,0.9911567114888812
4:12000001-12500000,,,,
4:12500001-13000000,,,,
4:13000001-13500000,1.0201266083637741,1.0241926549167475,0.9766349633600173,0.9652406496911586
4:13500001-14000000,1.0225876420919628,0.9479725917781523,0.9822737097038399,0.9997413717306266
4:14000001-14500000,1.0020211046975434,0.9034801213245384,0.9653160530257949,0.9853165432367346
4:14500001-15000000,0.9217404480865614,0.980240296928799,0.990576798683459,1.037224519251392
4:15000001-15500000,0.9612951186317087,1.0251247984024507,1.0440143142389575,1.0771921819042776
4:15500001-16000000,1.0392204707532817,0.965440833720699,1.0499429618100298,0.9977771882779883
4:16000001-16500000,0.9312954269922314,0.9654714705335945,1.033041573126381,0.955320917081178
4:16500001-17000000,,,,
4:17000001-17500000,,,,
4:17500001-18000000,1.0733617662480939,0.9862169439248556,0.9391167734450032,0.8954802901397024
4:18000001-18500000,1.0278506065343138,0.9916043517819164,0.974937321256166,0.9292730310015902
4:18500001-19000000,0.9373169768332918,1.082892416465224,0.9558102605734347,0.9277770499639799
4:19000001-19500000,1.0185746101071558,0.9661921835811641,0.9500972102313323,0.9326323483863797
4:19500001-20000000,0.9862960253575018,1.001471525142184,0.9778435697741908,0.946069698746043
4:20000001-20500000,1.0138820108138953,1.0271237248410225,0.9655391885346334,0.9882647010246147
4:20500001-21000000,0.9633198082477346,0.9941865912460283,0.9485398464831217,0.9187118034223495
4:21000001-21500000,0.9759950688825733,0.9693203067057468,0.9094102744821612,0.9472256410368225
4:21500001-22000000,,,,
4:22000001-22500000,0.9396318021463265,0.9706080273866491,0.9523302504101877,0.9378958603323987
4:22500001-23000000,1.0413387245010248,0.9994126092004959,0.9328269276162566,0.9424424900579704
4:23000001-23500000,1.0359666666144665,1.032486869536757,0.9808703317627712,0.999540518330861
4:23500001-24000000,0.9684257897448437,1.0004380963748163,0.9490474395340778,0.8976584065032591
4:24000001-24500000,0.9711789296158798,0.9672729781443681,0.939850405618499,0.8743255875805178
4:24500001-25000000,0.9925986103618415,0.9939134017438946,0.9968755747225848,0.987440158915396
4:25000001-25500000,1.0217799037651205,1.0027288819674842,0.95942888158841,0.9610043362980139
4:25500001-26000000,0.992155332019446,1.018733650647485,0.938515676796817,0.8996637382374884
4:26000001-26500000,0.9868074027805755,0.9862221000014072,1.0270301212312767,1.0122008090763854
4:26500001-27000000,0.9584244381892528,0.9954834906035046,1.0789752156479824,1.0408407018927348
4:27000001-27500000,0.9728588925520631,0.9512605863836298,0.9511021315100123,0.8956539936363891
4:27500001-28000000,,,,
4:28000001-28500000,1.045112061322767,0.995969586629074,0.9961843584218562,0.9585773165981519
4:28500001-29000000,1.0107084634858148,1.0457972192259095,0.9749979684466518,0.9782467522158712
4:29000001-29500000,1.0268541098491484,1.021638891932071,0.9951302202402414,1.0235688807251844
4:29500001-30000000,0.9898524662826143,0.982341240402959,1.0000785442021523,0.9799886729157291
4:30000001-30500000,1.0079272073947696,1.0481734910260136,0.949979779058078,0.9659500478109131
4:30500001-31000000,0.9360621196330043,1.001469385737685,0.9711401616893862,0.9823545319454414
4:31000001-31500000,1.0324569812199436,0.98304480184292,0.945566303894866,0.9487964448445549
4:31500001-32000000,1.0127694368395999,1.0090317400173514,0.9820380516083276,0.969907229498689
4:32000001-32500000,1.0262834975956678,0.9871033057633327,0.9689509179309301,0.9363062068346745
4:32500001-33000000,0.9878901736134601,1.0244387645878739,0.9956341887142632,1.038505691813403
4:33000001-33500000,1.092839480874372,1.0344495654878765,0.9841929537519852,0.993006579876773
4:33500001-34000000,1.0600766336717313,0.9540681971595238,0.9942391418279931,1.0134498379425108
4:34000001-34500000,1.0507077357665995,0.9901553850190989,0.9854872008555238,0.9711989936743094
4:34500001-35000000,1.009252808315014,1.043961937943168,0.9785079827747251,0.947064361996355
4:35000001-35500000,1.0287636907114501,0.9976530487512029,0.9639961407692851,0.9633109626337399
4:35500001-36000000,1.004504612948654,1.0127839065753172,1.0059776781906573,1.0214622259467856
4:36000001-36500000,,,,
4:36500001-37000000,1.0010195623539022,0.9664597773627821,0.9487590330678395,0.9246549713920719
4:37000001-37500000,1.0278484078432766,0.9911654538719755,0.9565608667824878,0.9480345442315594
4:37500001-38000000,1.0060300880949802,0.9933968804479524,1.0464271103957217,1.0561776481794203
4:38000001-38500000,1.0217799037651205,0.9729701764511761,1.066358194077054,1.0012168385530256
4:38500001-39000000,1.06832065199467,1.0506611935264472,1.0684292881963928,1.033361880302296
4:39000001-39500000,0.9737262428694828,1.0333715943721202,1.0104085522014994,0.9715722945504737
4:39500001-40000000,0.9606763557774943,1.1401088567106603,0.9948536308234186,0.9527570580186137
4:40000001-40500000,1.0001543832563315,1.0551792535633981,1.0190289468207514,1.0303073115732413
4:40500001-41000000,,,,
4:41000001-41500000,0.997955451165901,1.0418272114695188,0.9751977773322036,0.955115263570564
4:41500001-42000000,0.9688397327492579,1.0008861926075898,1.0148723502416304,0.9928533314912557
4:42000001-42500000,1.0119544860265968,1.0010414335414306,0.9255370783971073,0.9871531467342267
4:42500001-43000000,,,,
4:43000001-43500000,0.9685336180073761,0.9417213511946458,0.9233788285575949,0.9483884265498532
4:43500001-44000000,0.9228834297906743,0.9415092116451955,0.9277064517234194,0.9326897829950456
4:44000001-44500000,1.0072825053483607,0.9600216397656043,0.9246504550579224,0.9062369014952887
4:44500001-45000000,1.014032471377581,0.9328833003404443,0.9750541599345999,0.9408020185658823
4:45000001-45500000,0.9648259159834623,0.9513624883839058,0.9395665135978244,0.9643864167800374
4:45500001-46000000,1.0693393273158291,0.9592279305869982,0.9331611953122567,0.9806986260183663
4:46000001-46500000,0.9817725070136171,0.9449901770005357,0.9752553810410466,0.9628186729534095
4:46500001-47000000,1.0096506112246704,0.9579013246090958,0.9861462715864344,0.9490383044118107
4:47000001-47500000,0.9880742138459249,0.9946080390604269,0.9886087578061887,0.9621087068095338
4:47500001-48000000,,,,
4:48000001-48500000,0.9985517694107249,0.9934423920063266,0.9928206826532305,1.033805381789283
4:48500001-49000000,0.9553866976762152,0.9886367186346631,1.0301957540925324,1.0334506454845078
4:49000001-49500000,,,,
4:49500001-50000000,,,,
4:50000001-50500000,,,,
4:50500001-51000000,,,,
4:51000001-51500000,,,,
4:51500001-52000000,,,,
4:52000001-52500000,,,,
4:52500001-53000000,,,,
4:53000001-53500000,1.0791971801950349,1.3552630145774724,1.0705914769651634,1.0255147539686973
4:53500001-54000000,1.0493025426286327,1.4109456782397853,1.072135631596165,1.0322339110464456
4:54000001-54500000,0.9494799818701524,1.3939163828432708,1.155481910257212,1.0821885725694371
4:54500001-55000000,,,,
4:55000001-55500000,0.9519552280733361,1.406889688690093,1.1067384757181384,1.0440311307520198
4:55500001-56000000,0.9953360826051023,1.44534055428086,1.1480928388510656,1.0868416730472337
4:56000001-56500000,,,,
4:56500001-57000000,1.0118936401830734,1.534032355673729,1.08982501857864,1.0459309945918205
4:57000001-57500000,0.9361802029800746,1.4656877646331112,1.0570918181006967,0.9993022197236346
4:57500001-58000000,1.0019083551882921,1.4596733595428752,1.1081773744557482,1.0528192146776363
4:58000001-58500000,,,,
4:58500001-59000000,0.9926623565223706,1.390749857066862,1.0288768974580915,0.9526159229563301
4:59000001-59500000,1.0067293554295513,1.3940175149165297,1.041469512083747,0.9863459423860959
4:59500001-60000000,,,,
4:60000001-60500000,0.9882211623166438,1.3872892211370944,1.0799972821726798,1.1238594474411947
4:60500001-61000000,1.0139702923316765,1.3782140866808832,1.1234883609086868,1.0413905919992847
4:61000001-61500000,1.037131371045455,1.437546245781784,1.0467532804643367,1.0194814141158224
4:61500001-62000000,1.0116144357824783,1.387708324062434,1.1014841892083462,1.0880410466584762
4:62000001-62500000,1.0479965234524753,1.4631231740749153,1.0932057872343157,0.9984734736219656
4:62500001-63000000,1.0054683108789646,1.3769004725909635,1.017106687821655,0.9649301876775163
4:63000001-63500000,1.0152357173275035,1.3771352382299389,1.1180445147733318,1.0241591980649696
4:63500001-64000000,1.0013268313507924,1.3993080695211613,1.0094497168387655,0.9806986260183663
4:64000001-64500000,,,,
4:64500001-65000000,0.921589327538436,1.3715600732596402,1.0357899150756713,0.978721940045216
4:65000001-65500000,,,,
4:65500001-66000000,0.9882211623166438,1.3606563118523234,1.0458505812068277,1.021942520375275
4:66000001-66500000,0.9277525751981678,1.3782182072314413,1.097117609448008,1.0614133124546858
4:66500001-67000000,1.0721969952135197,1.3574069481702484,1.0184822777875042,0.9875502698890116
4:67000001-67500000,0.9738640978662114,1.4384902919126537,1.0227203730951635,0.9388545887463811
4:67500001-68000000,0.9805260743624206,1.4365002483611558,1.0267126375439624,1.0300564112025015
4:68000001-68500000,,,,
4:68500001-69000000,1.0541301735053206,1.4787324471886736,1.0517329984970998,0.983353205070886
4:69000001-69500000,,,,
4:69500001-70000000,0.9357233528246061,1.300558304932521,0.9761136972423898,0.9458360876125471
4:70000001-70500000,,,,
4:70500001-71000000,1.027335853258164,1.3706436528341126,1.1211705605935993,1.1046778035716454
4:71000001-71500000,,,,
4:71500001-72000000,1.0641006526867818,1.5090898785309563,1.0911758320248435,1.0481937992201684
4:72000001-72500000,1.0469814976880827,1.4183355151102148,1.0658573398100786,1.0347195655161188
4:72500001-73000000,1.0130139027906373,1.420786747918214,1.0232776240466486,1.0435138702336102
4:73000001-73500000,0.9934026911484172,1.3588235183898545,1.065702045344794,1.0634995001673373
4:73500001-74000000,1.0803791823724866,1.4179763412134558,1.0815163361517337,1.093910611568636
4:74000001-74500000,0.9946555158126696,1.4769024839341554,1.1554488303842518,1.0878600382452057
4:74500001-75000000,1.0096515403960837,1.4391717896837535,1.210855541194195,1.1507035352681998
4:75000001-75500000,0.9252570977452563,1.2508765887325826,1.0240562529097332,1.0002383315507173
4:75500001-76000000,1.0372453296734685,1.4318012299215916,1.0886080826301412,1.0415307920242793
4:76000001-76500000,1.0367637582398506,1.53154529576375,1.1153233669317002,1.0461073708276714
4:76500001-77000000,,,,
4:77000001-77500000,,,,
4:77500001-78000000,0.978951111604041,0.8051817411337444,0.932499346543971,0.9881208308518677
4:78000001-78500000,,,,
4:78500001-79000000,,,,
4:79000001-79500000,1.061704328192265,0.7206476007598352,0.9522444762554614,0.98340988275164
4:79500001-80000000,0.9837976276773013,0.7910114983705666,1.027587812605144,1.0554796524480534
4:80000001-80500000,1.028794422248699,0.7431164937084553,0.9934252479106159,1.0095992411301151
4:80500001-81000000,,,,
4:81000001-81500000,1.0010455077491534,0.7870458326087232,0.9918221240891275,1.0182317147067566
4:81500001-82000000,0.9394090811451261,0.7356025594366545,0.9393031613260228,0.9754666707980787
4:82000001-82500000,0.9766755837719542,0.7664701660646994,0.9947123930537063,0.9895490628725481
4:82500001-83000000,0.9390191176651987,0.7608621202055016,0.9421618070963736,0.9769429004451432
4:83000001-83500000,1.0033849829844192,0.7884971112254437,0.9403210753195721,0.980852252838208
4:83500001-84000000,1.0143257912076784,0.7781272150762581,0.9803459884882074,1.0154731140585693
4:84000001-84500000,1.0098976669551702,0.7903522160729907,0.9874612833703146,1.0078078355896685
4:84500001-85000000,1.0290648993584617,0.763282584005431,0.9565676786771276,0.969266178220978
4:85000001-85500000,1.0585759771752155,0.7540929371546861,0.9006968744513522,0.9024024855268454
4:85500001-86000000,1.0134447025764144,0.7524956013217953,0.9658825930763454,1.064314378474978
4:86000001-86500000,1.029306735684549,0.7754072652555847,0.9697372998475136,0.973885748025916
4:86500001-87000000,,,,
4:87000001-87500000,1.0531155084728971,0.7574047522344028,0.9697700990839314,1.0233671897768728
4:87500001-88000000,1.0254088283133538,0.7598306567908948,1.009711062085853,0.9979124527236926
4:88000001-88500000,0.9742208437504134,0.7602866756976964,0.950875249600078,0.9867770464992286
4:88500001-89000000,0.9653921821927788,0.7492512638101281,0.9680139377469404,1.013100719829042
4:89000001-89500000,1.0235219765752046,0.7560500329072001,0.9639689294027034,0.9904260479630501
4:89500001-90000000,1.0400248099958034,0.7919368868948997,1.0504859697667914,1.0497833561610517
4:90000001-90500000,0.9900602283164508,0.8178610622172653,1.025973969322862,1.0276406255618524
4:90500001-91000000,1.0462413017996146,1.0081871894846326,1.0538025024497193,1.0801352602452097
4:91000001-91500000,0.9819116247383718,0.9552613849910708,0.9894717375193397,0.9846003387287
4:91500001-92000000,1.0054977344558333,0.9933725412076061,1.014308855515953,0.998204890754442
4:92000001-92500000,1.0349262261821688,0.8189209671782682,0.9509858519122922,0.9988087484684731
4:92500001-93000000,1.004306489736709,0.7379489037497635,0.8652163537273753,0.8643693728700846
4:93000001-93500000,0.9697485603845902,0.7398751637873238,0.9242853714108805,0.9533299323018534
4:93500001-94000000,,,,
4:94000001-94500000,1.0390772756144755,0.7953381714949145,0.9324314756006895,0.9549708474493432
4:94500001-95000000,1.0095046167532564,0.7830019944428929,0.9070039018751112,0.9019477542306951
4:95000001-95500000,1.0021182141756229,0.8005898284173857,0.9832347558849092,1.0431083660152474
4:95500001-96000000,1.0221238166844642,0.7849843172190315,0.9559519144075559,0.9672692549519298
4:96000001-96500000,1.0111969551516802,0.7945593966431739,0.9494943337414515,0.9211985288917779
4:96500001-97000000,1.0265233528839115,0.7299805960923967,0.9482485472903497,0.9728357253223532
4:97000001-97500000,0.9452516975493456,0.7823797117897704,0.9680364533924993,0.9879065185026725
4:97500001-98000000,0.9385438203343295,0.7963507780717308,0.970177337550389,1.028747346641889
4:98000001-98500000,1.0874636983690895,0.7526072399793039,0.9354538207058967,0.977829492460549
4:98500001-99000000,1.043413242332331,0.7724539161953575,0.9112710903757497,1.0062641332714704
4:99000001-99500000,1.0110984388750277,0.7105115747221994,0.936516392577002,1.006988762301154
4:99500001-100000000,0.9188032178787364,0.7412924189980066,0.9731175510383435,0.976243127346197
4:100000001-100500000,1.0420423832067855,0.7173644204995951,0.9561283679000437,0.9913698264215985
4:100500001-101000000,0.9978076706058451,0.7138590306014372,0.9345231029080576,0.941914206367454
4:101000001-101500000,1.0523667140619268,0.7762450843092,0.9550346204361736,0.9797884821910764
4:101500001-102000000,0.9628041308947406,0.7448125521010092,0.9900691625774547,1.0388496695719245
4:102000001-102500000,0.9604767576779858,0.7700576530385159,1.0246850334649555,1.1078891682954104
4:102500001-103000000,0.9919474613672243,0.7862529109949322,1.0161351610335467,1.0335224264662746
4:103000001-103500000,0.990007973809438,0.7635403133030553,1.0251518926547805,1.033719768139777
4:103500001-104000000,0.9915674381162695,0.784281932296759,1.0755452588752201,1.127413359220502
4:104000001-104500000,,,,
4:104500001-105000000,1.0218952839833204,0.71553370087073,0.87988708179422,0.9609703103149072
4:105000001-105500000,0.9765657734628651,0.7639630242106582,0.9437707642087267,0.988136193462234
4:105500001-106000000,0.9749018431855488,0.771969430555493,0.972536869730153,1.0662089701669597
4:106000001-106500000,0.9539861898156564,0.7427724021683716,1.0479070561277088,1.1201243749892584
4:106500001-107000000,0.9686913642617349,0.7448481943324554,0.9786474239098482,1.0403683352750388
4:107000001-107500000,1.0281474414899126,0.7748074954473322,1.0249969621399893,1.0157309944201027
4:107500001-108000000,,,,
4:108000001-108500000,0.9977712554372864,0.8029501489726059,0.9333553853597565,0.9350033350220216
4:108500001-109000000,0.9917626409131154,0.7541886241635183,0.9872107246559159,0.9897353456315205
4:109000001-109500000,1.0051932462978148,0.7546326291506561,0.9624107932014909,0.9990225975010801
4:109500001-110000000,0.9966930199585348,0.7633029098641356,0.9377705618608899,0.9805407867408799
4:110000001-110500000,0.9924708562146414,0.7981687259401241,0.9910237464158907,0.9934145709997618
4:110500001-111000000,1.0186674540788434,0.7643676571353892,0.9398011770529205,0.9795671293132836
4:111000001-111500000,1.0192345641607814,0.7393673148247673,0.9138524164242956,0.9962877218440526
4:111500001-112000000,0.9992746772199098,0.7572272714094498,0.9008440150549,0.894378805452413
4:112000001-112500000,,,,
4:112500001-113000000,0.9909085184340656,0.743394142980512,0.9392562520470213,0.9735317209132557
4:113000001-113500000,0.9737823421656328,0.7327352020988694,1.001907369892832,0.9956786234644411
4:113500001-114000000,0.9630346921263738,0.7666003977359569,0.8732305814561276,0.8763582645920932
4:114000001-114500000,0.9875102445457847,0.7529999955776178,0.942291961038313,0.9956180485210623
4:114500001-115000000,1.0164200007431443,0.7728393649740481,0.948927775078459,0.9568952818185972
4:115000001-115500000,1.0111936346715966,0.8163022089979244,0.9224828075504022,0.936717183476131
4:115500001-116000000,0.9367270514640131,0.7691991816937669,0.924961589669504,0.9215940783501709
4:116000001-116500000,1.0367355584292777,0.7361289854481976,1.0550070312066466,1.0549030007901226
4:116500001-117000000,1.0572658011032237,0.7757330027800445,0.9537704775927164,0.9605015958069592
4:117000001-117500000,,,,
4:117500001-118000000,0.9998412352259545,0.782493010772709,0.9365860177868964,0.9472932873920517
4:118000001-118500000,1.03894318880012,0.7405136545768011,0.983275874182202,0.9556660639546337
4:118500001-119000000,1.0333287525287813,0.7263205596212624,0.9436545442972971,0.9953990392380837
4:119000001-119500000,,,,
4:119500001-120000000,0.9453813607798409,0.6936263563664187,0.914148213278836,0.9071704066001678
4:120000001-120500000,,,,
4:120500001-121000000,0.9890416842248104,0.7350031675954455,0.9792542178961469,1.0087651474852601
4:121000001-121500000,0.9765285889107391,0.7407613915398124,0.9302367528885237,0.9102622586483515
4:121500001-122000000,1.0491658916382325,0.7311152445208053,0.939543296687887,0.9627970275355064
4:122000001-122500000,1.0098791633292583,0.7508425365635023,0.9254436900529568,0.9889174993659858
4:122500001-123000000,1.0003081202714226,0.7531886345169563,0.963249260418161,0.9639513410308312
4:123000001-123500000,1.0282208089526212,0.7370946085886282,0.9668050956079552,1.0568125053732782
4:123500001-124000000,1.0236053721296368,0.744004536137854,0.9877703175907565,1.0194239781511358
4:124000001-124500000,,,,
4:124500001-125000000,1.0154517936450487,0.7499802520447367,1.0198144528054451,1.094648422332867
4:125000001-125500000,0.9930896000677046,0.7707764146854583,0.9777772791825892,0.9059297395686354
4:125500001-126000000,0.9957208362945104,0.8960017279411188,0.998839763444315,0.9764028550116594
4:126000001-126500000,1.0251872343616202,1.4383094338411218,1.082930569865918,1.0419930206329866
4:126500001-127000000,0.9961758730919723,1.4854942861822316,1.1158413625957522,1.0644197257244785
4:127000001-127500000,1.0078113334049577,1.4917942577863148,1.0639508576761882,1.0172920875511242
4:127500001-128000000,1.00431920423796,1.45742508675954,1.0090269777756393,0.9557507838536304
4:128000001-128500000,1.083547042634713,1.4682601635315673,1.063253926661148,0.9919160895063113
4:128500001-129000000,1.0310850223942107,1.5583686814607864,1.0890871510206517,1.0582475598047023
4:129000001-129500000,0.9408938020582795,1.502597491830549,1.1162356995194536,1.0652121549724713
4:129500001-130000000,1.0396400193098787,1.5059149288496683,1.0649591296882777,1.0229391079015275
4:130000001-130500000,1.0610913286483834,1.4582769399940874,1.0742370492720024,0.9478392510125734
4:130500001-131000000,1.1044460353800218,1.4297760010151668,1.0552583563672735,1.0216493001124056
4:131000001-131500000,1.0012521927762612,1.5048929310060635,1.073410751349573,1.0056947531197957
4:131500001-132000000,1.1016462465267913,1.400318274119362,1.091188724035351,1.0008844543938078
4:132000001-132500000,0.9591763545287948,1.4070609824581513,1.1166532582172641,1.0328448748094112
4:132500001-133000000,,,,
4:133000001-133500000,0.9890639974397021,1.4089036792707226,1.0497906653945237,1.0209083224768782
4:133500001-134000000,0.9883098481493398,1.4717922078427645,1.04188999177704,0.9335338763608632
4:134000001-134500000,,,,
4:134500001-135000000,,,,
4:135000001-135500000,0.9694207591427242,1.5327797932254754,1.0803773082871078,1.0545757723832314
4:135500001-136000000,1.0072032917441465,1.4743217639784,1.0619993820246132,1.0323422068105732
4:136000001-136500000,,,,
4:136500001-137000000,1.0050162431273109,1.4590861638328083,1.1146848302859074,1.0324421313362724
4:137000001-137500000,0.9727137598516069,1.450159777225363,1.1484152408724533,0.997199023653885
